book,lex,sp,vs,vt,ctyp,cnode,ptyp,gloss,speaker,ttype,clausespeaker,clausettype
Esther2:6,בבל,nmpr,,,,,,Babel,author,description,,
Esther2:7,ו,conj,,,Way0,505369,CP,and,author,description,author,description
Esther2:7,היה,verb,qal,wayq,,,VP,be,author,description,,
Esther2:7,אמן,verb,qal,ptca,,,VP,be firm,author,description,,
Esther2:7,את,prep,,,,,PP,<object marker>,author,description,,
Esther2:7,הדסה,nmpr,,,,,,Hadassah,author,description,,
Esther2:7,בת,subs,,,,,,daughter,author,description,,
Esther2:7,דוד,subs,,,,,,beloved one,author,description,,
Esther2:7,היא,prps,,,NmCl,505370,PPrP,she,author,description,author,description
Esther2:7,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther2:7,כי,conj,,,NmCl,505371,CP,that,author,description,author,description
Esther2:7,אין,subs,,,,,NegP,<NEG>,author,description,,
Esther2:7,ל,prep,,,,,PP,to,author,description,,
Esther2:7,אב,subs,,,,,NP,father,author,description,,
Esther2:7,ו,conj,,,,,,and,author,description,,
Esther2:7,אם,subs,,,,,,mother,author,description,,
Esther2:7,ו,conj,,,AjCl,505372,CP,and,author,description,author,description
Esther2:7,ה,art,,,,,NP,the,author,description,,
Esther2:7,נערה,subs,,,,,,girl,author,description,,
Esther2:7,יפה,adjv,,,,,AdjP,beautiful,author,description,,
Esther2:7,תאר,subs,,,,,,form,author,description,,
Esther2:7,ו,conj,,,,,,and,author,description,,
Esther2:7,טוב,adjv,,,,,,good,author,description,,
Esther2:7,מראה,subs,,,,,,sight,author,description,,
Esther2:7,ו,conj,,,WxQX,505373,CP,and,author,description,author,description
Esther2:7,ב,prep,,,,,PP,in,author,description,,
Esther2:7,מות,subs,,,,,,death,author,description,,
Esther2:7,אב,subs,,,,,,father,author,description,,
Esther2:7,ו,conj,,,,,,and,author,description,,
Esther2:7,אם,subs,,,,,,mother,author,description,,
Esther2:7,לקח,verb,qal,perf,,,VP,take,author,description,,
Esther2:7,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther2:7,ל,prep,,,,,PP,to,author,description,,
Esther2:7,ל,prep,,,,,PP,to,author,description,,
Esther2:7,בת,subs,,,,,,daughter,author,description,,
Esther2:8,ו,conj,,,Way0,505374,CP,and,author,description,author,description
Esther2:8,היה,verb,qal,wayq,,,VP,be,author,description,,
Esther2:8,ב,prep,,,InfC,505375,VP,in,author,description,author,description
Esther2:8,שׁמע,verb,nif,infc,,,,hear,author,description,,
Esther2:8,דבר,subs,,,,,NP,word,author,description,,
Esther2:8,ה,art,,,,,,the,author,description,,
Esther2:8,מלך,subs,,,,,,king,author,description,,
Esther2:8,ו,conj,,,,,,and,author,description,,
Esther2:8,דת,subs,,,,,,orders,author,description,,
Esther2:8,ו,conj,,,InfC,505376,CP,and,author,description,author,description
Esther2:8,ב,prep,,,,,VP,in,author,description,,
Esther2:8,קבץ,verb,nif,infc,,,,collect,author,description,,
Esther2:8,נערה,subs,,,,,NP,girl,author,description,,
Esther2:8,רב,adjv,,,,,,much,author,description,,
Esther2:8,אל,prep,,,,,PP,to,author,description,,
Esther2:8,שׁושׁן,nmpr,,,,,,Susa,author,description,,
Esther2:8,ה,art,,,,,,the,author,description,,
Esther2:8,בירה,subs,,,,,,citadel,author,description,,
Esther2:8,אל,prep,,,,,PP,to,author,description,,
Esther2:8,יד,subs,,,,,,hand,author,description,,
Esther2:8,הגי,nmpr,,,,,,Hegai,author,description,,
Esther2:8,ו,conj,,,WayX,505377,CP,and,author,description,author,description
Esther2:8,לקח,verb,nif,wayq,,,VP,take,author,description,,
Esther2:8,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther2:8,אל,prep,,,,,PP,to,author,description,,
Esther2:8,בית,subs,,,,,,house,author,description,,
Esther2:8,ה,art,,,,,,the,author,description,,
Esther2:8,מלך,subs,,,,,,king,author,description,,
Esther2:8,אל,prep,,,,,PP,to,author,description,,
Esther2:8,יד,subs,,,,,,hand,author,description,,
Esther2:8,הגי,nmpr,,,,,,Hegai,author,description,,
Esther2:8,שׁמר,verb,qal,ptca,,,,keep,author,description,,
Esther2:8,ה,art,,,,,,the,author,description,,
Esther2:8,אשׁה,subs,,,,,,woman,author,description,,
Esther2:9,ו,conj,,,WayX,505378,CP,and,author,description,author,description
Esther2:9,יטב,verb,qal,wayq,,,VP,be good,author,description,,
Esther2:9,ה,art,,,,,NP,the,author,description,,
Esther2:9,נערה,subs,,,,,,girl,author,description,,
Esther2:9,ב,prep,,,,,PP,in,author,description,,
Esther2:9,עין,subs,,,,,,eye,author,description,,
Esther2:9,ו,conj,,,Way0,505379,CP,and,author,description,author,description
Esther2:9,נשׂא,verb,qal,wayq,,,VP,lift,author,description,,
Esther2:9,חסד,subs,,,,,NP,loyalty,author,description,,
Esther2:9,ל,prep,,,,,PP,to,author,description,,
Esther2:9,פנה,subs,,,,,,face,author,description,,
Esther2:9,ו,conj,,,Way0,505380,CP,and,author,description,author,description
Esther2:9,בהל,verb,piel,wayq,,,VP,disturb,author,description,,
Esther2:9,את,prep,,,,,PP,<object marker>,author,description,,
Esther2:9,תמרוק,subs,,,,,,massage,author,description,,
Esther2:9,ו,conj,,,,,,and,author,description,,
Esther2:9,את,prep,,,,,,<object marker>,author,description,,
Esther2:9,מנה,subs,,,,,,portion,author,description,,
Esther2:9,ל,prep,,,InfC,505381,VP,to,author,description,author,description
Esther2:9,נתן,verb,qal,infc,,,,give,author,description,,
Esther2:9,ל,prep,,,,,PP,to,author,description,,
Esther2:9,ו,conj,,,Ellp,505382,CP,and,author,description,author,description
Esther2:9,את,prep,,,,,PP,<object marker>,author,description,,
Esther2:9,שׁבע,subs,,,,,,seven,author,description,,
Esther2:9,ה,art,,,,,,the,author,description,,
Esther2:9,נערה,subs,,,,,,girl,author,description,,
Esther2:9,ה,art,,,,,,the,author,description,,
Esther2:9,ראה,verb,qal,ptcp,,,,see,author,description,,
Esther2:9,ל,prep,,,InfC,505383,VP,to,author,description,author,description
Esther2:9,נתן,verb,qal,infc,,,,give,author,description,,
Esther2:9,ל,prep,,,,,PP,to,author,description,,
Esther2:9,מן,prep,,,,,PP,from,author,description,,
Esther2:9,בית,subs,,,,,,house,author,description,,
Esther2:9,ה,art,,,,,,the,author,description,,
Esther2:9,מלך,subs,,,,,,king,author,description,,
Esther2:9,ו,conj,,,Way0,505384,CP,and,author,description,author,description
Esther2:9,שׁנה,verb,piel,wayq,,,VP,change,author,description,,
Esther2:9,ו,conj,,,,,,and,author,description,,
Esther2:9,את,prep,,,,,,<object marker>,author,description,,
Esther2:9,נערה,subs,,,,,,girl,author,description,,
Esther2:9,ל,prep,,,,,PP,to,author,description,,
Esther2:9,טוב,adjv,,,,,,good,author,description,,
Esther2:9,בית,subs,,,,,,house,author,description,,
Esther2:9,ה,art,,,,,,the,author,description,,
Esther2:9,אשׁה,subs,,,,,,woman,author,description,,
Esther2:10,לא,nega,,,xQtX,505385,NegP,not,author,description,author,description
Esther2:10,נגד,verb,hif,perf,,,VP,report,author,description,,
Esther2:10,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther2:10,את,prep,,,,,PP,<object marker>,author,description,,
Esther2:10,עם,subs,,,,,,people,author,description,,
Esther2:10,ו,conj,,,,,,and,author,description,,
Esther2:10,את,prep,,,,,,<object marker>,author,description,,
Esther2:10,מולדת,subs,,,,,,offspring,author,description,,
Esther2:10,כי,conj,,,XQtl,505386,CP,that,author,description,author,description
Esther2:10,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther2:10,צוה,verb,piel,perf,,,VP,command,author,description,,
Esther2:10,על,prep,,,,,PP,upon,author,description,,
Esther2:10,אשׁר,conj,,,xYq0,505387,CP,<relative>,author,description,author,description
Esther2:10,לא,nega,,,,,NegP,not,author,description,,
Esther2:10,נגד,verb,hif,impf,,,VP,report,author,description,,
Esther2:11,ו,conj,,,Ptcp,505388,CP,and,author,description,author,description
Esther2:11,ב,prep,,,,,PP,in,author,description,,
Esther2:11,כל,subs,,,,,,whole,author,description,,
Esther2:11,יום,subs,,,,,,day,author,description,,
Esther2:11,ו,conj,,,,,,and,author,description,,
Esther2:11,יום,subs,,,,,,day,author,description,,
Esther2:11,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther2:11,הלך,verb,hit,ptca,,,VP,walk,author,description,,
Esther2:11,ל,prep,,,,,PP,to,author,description,,
Esther2:11,פנה,subs,,,,,,face,author,description,,
Esther2:11,חצר,subs,,,,,,court,author,description,,
Esther2:11,בית,subs,,,,,,house,author,description,,
Esther2:11,ה,art,,,,,,the,author,description,,
Esther2:11,אשׁה,subs,,,,,,woman,author,description,,
Esther2:11,ל,prep,,,InfC,505389,VP,to,author,description,author,description
Esther2:11,ידע,verb,qal,infc,,,,know,author,description,,
Esther2:11,את,prep,,,,,PP,<object marker>,author,description,,
Esther2:11,שׁלום,subs,,,,,,peace,author,description,,
Esther2:11,אסתר,nmpr,,,,,,Esther,author,description,,
Esther2:11,ו,conj,,,WXYq,505390,CP,and,author,description,author,description
Esther2:11,מה,prin,,,,,IPrP,what,author,description,,
Esther2:11,עשׂה,verb,nif,impf,,,VP,make,author,description,,
Esther2:11,ב,prep,,,,,PP,in,author,description,,
Esther2:12,ו,conj,,,CPen,505391,CP,and,author,description,author,description
Esther2:12,ב,prep,,,,,VP,in,author,description,,
Esther2:12,נגע,verb,hif,infc,,,,touch,author,description,,
Esther2:12,תור,subs,,,,,NP,turn,author,description,,
Esther2:12,נערה,subs,,,,,,girl,author,description,,
Esther2:12,ו,conj,,,,,,and,author,description,,
Esther2:12,נערה,subs,,,,,,girl,author,description,,
Esther2:12,ל,prep,,,InfC,505392,VP,to,author,description,author,description
Esther2:12,בוא,verb,qal,infc,,,,come,author,description,,
Esther2:12,אל,prep,,,,,PP,to,author,description,,
Esther2:12,ה,art,,,,,,the,author,description,,
Esther2:12,מלך,subs,,,,,,king,author,description,,
Esther2:12,אחשׁורושׁ,nmpr,,,,,,Ahasuerus,author,description,,
Esther2:12,מן,prep,,,Ellp,505393,PP,from,author,description,author,description
Esther2:12,קץ,subs,,,,,,end,author,description,,
Esther2:12,היה,verb,qal,infc,InfC,505394,VP,be,author,description,author,description
Esther2:12,ל,prep,,,,,PP,to,author,description,,
Esther2:12,כ,prep,,,,,PP,as,author,description,,
Esther2:12,דת,subs,,,,,,orders,author,description,,
Esther2:12,ה,art,,,,,,the,author,description,,
Esther2:12,אשׁה,subs,,,,,,woman,author,description,,
Esther2:12,שׁנים,subs,,,,,NP,two,author,description,,
Esther2:12,עשׂר,subs,,,,,,-teen,author,description,,
Esther2:12,חדשׁ,subs,,,,,,month,author,description,,
Esther2:13,ו,conj,,,Ptcp,505398,CP,and,author,description,author,description
Esther2:13,ב,prep,,,,,PP,in,author,description,,
Esther2:13,זה,prde,,,,,,this,author,description,,
Esther2:13,ה,art,,,,,NP,the,author,description,,
Esther2:13,נערה,subs,,,,,,girl,author,description,,
Esther2:13,בוא,verb,qal,ptca,,,VP,come,author,description,,
Esther2:13,אל,prep,,,,,PP,to,author,description,,
Esther2:13,ה,art,,,,,,the,author,description,,
Esther2:13,מלך,subs,,,,,,king,author,description,,
Esther2:12,כי,conj,,,xYqX,505395,CP,that,author,description,author,description
Esther2:12,כן,advb,,,,,AdvP,thus,author,description,,
Esther2:12,מלא,verb,qal,impf,,,VP,be full,author,description,,
Esther2:12,יום,subs,,,,,NP,day,author,description,,
Esther2:12,מרוקים,subs,,,,,,massage,author,description,,
Esther2:12,שׁשׁ,subs,,,Ellp,505396,NP,six,author,description,author,description
Esther2:12,חדשׁ,subs,,,,,,month,author,description,,
Esther2:12,ב,prep,,,,,PP,in,author,description,,
Esther2:12,שׁמן,subs,,,,,,oil,author,description,,
Esther2:12,ה,art,,,,,,the,author,description,,
Esther2:12,מר,subs,,,,,,myrrh,author,description,,
Esther2:12,ו,conj,,,Ellp,505397,CP,and,author,description,author,description
Esther2:12,שׁשׁ,subs,,,,,NP,six,author,description,,
Esther2:12,חדשׁ,subs,,,,,,month,author,description,,
Esther2:12,ב,prep,,,,,PP,in,author,description,,
Esther2:12,ה,art,,,,,,the,author,description,,
Esther2:12,בשׂם,subs,,,,,,balsam-tree,author,description,,
Esther2:12,ו,conj,,,,,,and,author,description,,
Esther2:12,ב,prep,,,,,,in,author,description,,
Esther2:12,תמרוק,subs,,,,,,massage,author,description,,
Esther2:12,ה,art,,,,,,the,author,description,,
Esther2:12,אשׁה,subs,,,,,,woman,author,description,,
Esther2:13,את,prep,,,xYq0,505399,PP,<object marker>,author,description,author,description
Esther2:13,כל,subs,,,,,,whole,author,description,,
Esther2:13,אשׁר,conj,,,xYq0,505400,CP,<relative>,author,description,author,description
Esther2:13,אמר,verb,qal,impf,,,VP,say,author,description,,
Esther2:13,נתן,verb,nif,impf,xYq0,505399,VP,give,author,description,author,description
Esther2:13,ל,prep,,,,,PP,to,author,description,,
Esther2:13,ל,prep,,,InfC,505401,VP,to,author,description,author,description
Esther2:13,בוא,verb,qal,infc,,,,come,author,description,,
Esther2:13,עם,prep,,,,,PP,with,author,description,,
Esther2:13,מן,prep,,,,,PP,from,author,description,,
Esther2:13,בית,subs,,,,,,house,author,description,,
Esther2:13,ה,art,,,,,,the,author,description,,
Esther2:13,אשׁה,subs,,,,,,woman,author,description,,
Esther2:13,עד,prep,,,,,PP,unto,author,description,,
Esther2:13,בית,subs,,,,,,house,author,description,,
Esther2:13,ה,art,,,,,,the,author,description,,
Esther2:13,מלך,subs,,,,,,king,author,description,,
Esther2:14,ב,prep,,,Ptcp,505402,PP,in,author,description,author,description
Esther2:14,ה,art,,,,,,the,author,description,,
Esther2:14,ערב,subs,,,,,,evening,author,description,,
Esther2:14,היא,prps,,,,,PPrP,she,author,description,,
Esther2:14,בוא,verb,qal,ptca,,,VP,come,author,description,,
Esther2:14,ו,conj,,,Ptcp,505403,CP,and,author,description,author,description
Esther2:14,ב,prep,,,,,PP,in,author,description,,
Esther2:14,ה,art,,,,,,the,author,description,,
Esther2:14,בקר,subs,,,,,,morning,author,description,,
Esther2:14,היא,prps,,,,,PPrP,she,author,description,,
Esther2:14,שׁוב,verb,qal,ptca,,,VP,return,author,description,,
Esther2:14,אל,prep,,,,,PP,to,author,description,,
Esther2:14,בית,subs,,,,,,house,author,description,,
Esther2:14,ה,art,,,,,,the,author,description,,
Esther2:14,אשׁה,subs,,,,,,woman,author,description,,
Esther2:14,שׁני,adjv,,,,,,second,author,description,,
Esther2:14,אל,prep,,,,,PP,to,author,description,,
Esther2:14,יד,subs,,,,,,hand,author,description,,
Esther2:14,שׁעשׁגז,nmpr,,,,,,Shaashgaz,author,description,,
Esther2:14,סריס,subs,,,,,,official,author,description,,
Esther2:14,ה,art,,,,,,the,author,description,,
Esther2:14,מלך,subs,,,,,,king,author,description,,
Esther2:14,שׁמר,verb,qal,ptca,,,,keep,author,description,,
Esther2:14,ה,art,,,,,,the,author,description,,
Esther2:14,פלגשׁ,subs,,,,,,concubine,author,description,,
Esther2:14,לא,nega,,,xYq0,505404,NegP,not,author,description,author,description
Esther2:14,בוא,verb,qal,impf,,,VP,come,author,description,,
Esther2:14,עוד,subs,,,,,AdvP,duration,author,description,,
Esther2:14,אל,prep,,,,,PP,to,author,description,,
Esther2:14,ה,art,,,,,,the,author,description,,
Esther2:14,מלך,subs,,,,,,king,author,description,,
Esther2:14,כי,conj,,,xQtX,505405,CP,that,author,description,author,description
Esther2:14,אם,conj,,,,,,if,author,description,,
Esther2:14,חפץ,verb,qal,perf,,,VP,desire,author,description,,
Esther2:14,ב,prep,,,,,PP,in,author,description,,
Esther2:14,ה,art,,,,,NP,the,author,description,,
Esther2:14,מלך,subs,,,,,,king,author,description,,
Esther2:14,ו,conj,,,WQt0,505406,CP,and,author,description,author,description
Esther2:14,קרא,verb,nif,perf,,,VP,call,author,description,,
Esther2:14,ב,prep,,,,,PP,in,author,description,,
Esther2:14,שׁם,subs,,,,,,name,author,description,,
Esther2:15,ו,conj,,,WxQ0,505407,CP,and,author,description,author,description
Esther2:15,ב,prep,,,InfC,505408,VP,in,author,description,author,description
Esther2:15,נגע,verb,hif,infc,,,,touch,author,description,,
Esther2:15,תור,subs,,,,,NP,turn,author,description,,
Esther2:15,אסתר,nmpr,,,,,,Esther,author,description,,
Esther2:15,בת,subs,,,,,,daughter,author,description,,
Esther2:15,אביחיל,nmpr,,,,,,Abihail,author,description,,
Esther2:15,דוד,subs,,,,,,beloved one,author,description,,
Esther2:15,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther2:15,אשׁר,conj,,,xQt0,505409,CP,<relative>,author,description,author,description
Esther2:15,לקח,verb,qal,perf,,,VP,take,author,description,,
Esther2:15,ל,prep,,,,,PP,to,author,description,,
Esther2:15,ל,prep,,,,,PP,to,author,description,,
Esther2:15,בת,subs,,,,,,daughter,author,description,,
Esther2:15,ל,prep,,,InfC,505410,VP,to,author,description,author,description
Esther2:15,בוא,verb,qal,infc,,,,come,author,description,,
Esther2:15,אל,prep,,,,,PP,to,author,description,,
Esther2:15,ה,art,,,,,,the,author,description,,
Esther2:15,מלך,subs,,,,,,king,author,description,,
Esther2:15,לא,nega,,,WxQ0,505407,NegP,not,author,description,author,description
Esther2:15,בקשׁ,verb,piel,perf,,,VP,seek,author,description,,
Esther2:15,דבר,subs,,,,,NP,word,author,description,,
Esther2:15,כי,conj,,,Ellp,505411,CP,that,author,description,author,description
Esther2:15,אם,conj,,,,,,if,author,description,,
Esther2:15,את,prep,,,xYqX,505412,CP,<object marker>,author,description,author,description
Esther2:15,אשׁר,conj,,,,,,<relative>,author,description,,
Esther2:15,אמר,verb,qal,impf,,,VP,say,author,description,,
Esther2:15,הגי,nmpr,,,,,PrNP,Hegai,author,description,,
